movie_id,title,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie
49950.0,The Roommate,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
49951.0,Certifiably Jonathan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49953.0,A Turtle's Tale: Sammy's Adventures,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
49963.0,Walking and Talking,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
50014.0,The Help,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50035.0,Lovely & Amazing,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
50037.0,Beyond the Black Rainbow,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50135.0,Animals United,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
50321.0,Mars Needs Moms,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50348.0,The Lincoln Lawyer,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50357.0,Apollo 18,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50359.0,Hop,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
50456.0,Hanna,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50497.0,When the Lights Went Out,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50538.0,Evil Words,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
50544.0,Friends with Benefits,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
50546.0,Just Go with It,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
50601.0,5 Days of War,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50620.0,The Twilight Saga: Breaking Dawn - Part 2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50646.0,"Crazy, Stupid, Love.",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
50647.0,Wanderlust,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50698.0,Grave Encounters,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50725.0,Take Me Home Tonight,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
50780.0,The Beaver,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50837.0,Martha Marcy May Marlene,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50839.0,Margin Call,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50848.0,The Names of Love,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
50875.0,Higher Ground,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50942.0,Creature,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
51052.0,Arthur Christmas,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
51130.0,Open Secret,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
51162.0,Winnie the Pooh,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
51384.0,"Lovely, Still",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51497.0,Fast Five,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51540.0,Horrible Bosses,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51588.0,Prom,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51820.0,The Salon,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51828.0,One Day,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51942.0,I Married a Strange Person!,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51955.0,Hav Plenty,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
51995.0,Salvation Boulevard,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52010.0,"Ultramarines: A Warhammer 40,000 Movie",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52015.0,Stake Land,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52032.0,My Dog Tulip,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
52067.0,Cedar Rapids,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52449.0,Bad Teacher,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52451.0,The Three Musketeers,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52462.0,The Pet,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52520.0,Underworld: Awakening,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52790.0,The Basket,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53113.0,One True Thing,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53182.0,300: Rise of an Empire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53256.0,Three,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
53457.0,Sarah's Key,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53502.0,The Dead Undead,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53862.0,Trippin',0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
53953.0,The Tooth Fairy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54054.0,One for the Money,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54138.0,Star Trek Into Darkness,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54518.0,Justin Bieber: Never Say Never,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
54580.0,Mondays in the Sun,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54702.0,Malevolence,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54897.0,The Grace Card,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55123.0,Tumbleweeds,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55180.0,The Last Big Thing,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55301.0,Alvin and the Chipmunks: Chipwrecked,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
55306.0,Ulee's Gold,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55347.0,Beginners,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
55420.0,Another Earth,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55465.0,A Very Harold & Kumar Christmas,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55561.0,Clockwatchers,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55567.0,Standing Ovation,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
55604.0,Boom Town,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55616.0,Dracula: Pages from a Virgin's Diary,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55720.0,A Better Life,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55721.0,Bridesmaids,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
55779.0,Final Destination 5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
55787.0,Water for Elephants,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55831.0,Boynton Beach Club,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
55903.0,Betty Fisher and Other Stories,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56288.0,Spy Kids: All the Time in the World,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
56292.0,Mission: Impossible - Ghost Protocol,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56491.0,In Her Line of Fire,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56601.0,The Perfect Game,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56666.0,Fiza,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
56715.0,Just Visiting,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56930.0,Tycoon,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57022.0,Sunshine State,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57089.0,Hoodwinked Too! Hood VS. Evil,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
57119.0,Jumping the Broom,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57120.0,Meek's Cutoff,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57157.0,Young Adult,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57158.0,The Hobbit: The Desolation of Smaug,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57165.0,Wrath of the Titans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57201.0,The Lone Ranger,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57212.0,War Horse,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57214.0,Project X,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57294.0,Crying with Laughter,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
57431.0,The Sitter,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57612.0,Dolphins and Whales: Tribes of the Ocean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57800.0,Ice Age: Continental Drift,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
57825.0,Bride & Prejudice,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
57876.0,Area 51,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
57943.0,The Love Letter,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
58048.0,Shanghai Surprise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58051.0,Housefull,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
58151.0,Fright Night,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
58224.0,Mr. Popper's Penguins,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
58233.0,Johnny English Reborn,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
58428.0,The Innkeepers,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
58431.0,Pride and Prejudice and Zombies,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
58492.0,The Greatest Movie Ever Sold,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58574.0,Sherlock Holmes: A Game of Shadows,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58595.0,Snow White and the Huntsman,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58626.0,The Hit List,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58680.0,Woo,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
58882.0,Snow Flower and the Secret Fan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59108.0,Tower Heist,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59436.0,Midnight in Paris,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
59440.0,Warrior,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59457.0,Womb,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59678.0,Attack the Block,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59728.0,The 5th Quarter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59859.0,Kick-Ass 2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59860.0,Monte Carlo,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
59861.0,Larry Crowne,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
59917.0,Cotton Comes to Harlem,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59930.0,The Inkwell,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
59961.0,Safe House,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59962.0,This Means War,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
59965.0,Abduction,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
59967.0,Looper,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59968.0,Our Idiot Brother,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59981.0,Legends of Oz: Dorothy's Return,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
60243.0,A Separation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60304.0,Hansel & Gretel: Witch Hunters,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60307.0,Diary of a Wimpy Kid: Rodrick Rules,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
60308.0,Moneyball,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60309.0,The Conspirator,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60400.0,The Blue Bird,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60420.0,Like Crazy,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60421.0,Circumstance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60422.0,Another Happy Day,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60463.0,Sunday School Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60599.0,Arbitrage,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61012.0,Silent Hill: Revelation 3D,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
61038.0,Go for It!,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61337.0,Critical Care,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61752.0,Girl 6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61791.0,Rise of the Planet of the Apes,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61891.0,Anonymous,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
61984.0,Space Battleship Yamato,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62008.0,Good Deeds,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
62116.0,Mozart's Sister,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62177.0,Brave,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
62204.0,Quest for Fire,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62206.0,30 Minutes or Less,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62211.0,Monsters University,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
62213.0,Dark Shadows,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62214.0,Frankenweenie,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
62215.0,Melancholia,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62255.0,Tracker,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62402.0,Guiana 1838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62630.0,The Devil's Double,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
62676.0,Limbo,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62677.0,Songcatcher,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62728.0,Brighton Rock,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62764.0,Mirror Mirror,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
62835.0,Colombiana,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62837.0,Dolphin Tale,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62838.0,New Year's Eve,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
63006.0,Dum Maaro Dum,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63020.0,The Perez Family,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
63287.0,The Poker House,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63492.0,What's Your Number?,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
63574.0,Joyful Noise,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
64328.0,The Muppets,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
64499.0,Quinceañera,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64559.0,The Swindle,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
64639.0,Straw Dogs,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64678.0,The Art of Getting By,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64682.0,The Great Gatsby,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64685.0,Extremely Loud & Incredibly Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64686.0,47 Ronin,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64688.0,21 Jump Street,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64689.0,Killing Them Softly,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64690.0,Drive,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64720.0,Take Shelter,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64807.0,Grudge Match,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64973.0,"Peace, Propaganda & the Promised Land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65055.0,Shark Night,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
65057.0,The Descendants,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65086.0,The Woman in Black,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
65203.0,The Broadway Melody,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65448.0,Penitentiary,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65749.0,Tango,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
65754.0,The Girl with the Dragon Tattoo,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
65759.0,Happy Feet Two,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
66025.0,Mooz-lum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66125.0,Red Dog,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
66195.0,The Perfect Host,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
66468.0,N-Secure,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66607.0,Saving Private Perez,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
66767.0,Beat the World,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66942.0,Griff the Invisible,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
67238.0,Cavite,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
67373.0,This Thing of Ours,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67660.0,Think Like a Man,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
67675.0,Glee: The Concert Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
67911.0,Bucky Larson: Born to Be a Star,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67913.0,The Guard,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
68179.0,Escape from Planet Earth,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
68202.0,Without Men,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
68412.0,3 Backyards,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68684.0,Detention,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
68718.0,Django Unchained,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68721.0,Iron Man 3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68722.0,The Master,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68724.0,Elysium,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68726.0,Pacific Rim,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68727.0,Trance,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
68728.0,Oz: The Great and Powerful,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68734.0,Argo,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68735.0,Warcraft,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68737.0,Seventh Son,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68812.0,The Iceman,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68818.0,Blackthorn,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68924.0,The Ice Storm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69270.0,Super Hybrid,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69382.0,The Legend of God's Gun,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69640.0,Lies in Plain Sight,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
69668.0,Dream House,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
69848.0,One Man's Hero,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
70006.0,Never Back Down 2: The Beatdown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70074.0,Bullet to the Head,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70160.0,The Hunger Games,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70435.0,Haywire,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70436.0,The Raven,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70478.0,The Stewardesses,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70670.0,Headhunters,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70687.0,The Sticky Fingers of Time,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70829.0,The Last Godfather,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
70868.0,I Don't Know How She Does It,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
70875.0,The Harvest (La Cosecha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70981.0,Prometheus,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71157.0,Polisse,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71469.0,The Darkest Hour,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
71547.0,Fascination,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
71552.0,American Reunion,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71676.0,Ghost Rider: Spirit of Vengeance,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71679.0,Resident Evil: Retribution,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71688.0,The Iron Lady,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71805.0,Shipwrecked,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71859.0,We Need to Talk About Kevin,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71864.0,The Odd Life of Timothy Green,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
71866.0,Tanner Hall,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71880.0,Jack and Jill,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72086.0,The Night Visitor,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
