movie_id,original_language,overview,popularity,runtime,status,tagline,title,vote_average,vote_count,budget,revenue,release_date
10163,en,A simple man is turned into a genius through the application of computer science.,10.125029,108.0,Released,God made him simple. Science made him a god.,The Lawnmower Man,5.4,197,10000000.0,32101000.0,1992-03-05
12182,en,"Nick cannot stop obsessing over his ex-girlfriend, Tris, until Tris' friend Norah suddenly shows interest in him at a club. Thus beings an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend, Caroline, with help from Nick's band mates. As the night winds down, the two have to figure out what they want from each other.",20.452448999999998,89.0,Released,Every night has a soundtrack.,Nick and Norah's Infinite Playlist,6.4,379,9000000.0,32973937.0,2008-10-03
1832,en,"The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. Angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of America and duke it out for the fate of humankind.",14.543435,130.0,Released,It can be Hell getting into Heaven,Dogma,6.8,823,10000000.0,30652890.0,1999-11-12
9034,en,"In the late '60s, the self-proclaimed belles of the rock 'n' roll ball, rocked the worlds of every music legend whose pants they could take off -- and they have the pictures to prove it. But it's been more than two decades since the Banger Sisters earned their nickname -- or even laid eyes on each other. Their reunion is the collision of two women's worlds; one who's living in the past, and one who's hiding from it. Together they learn to live in the moment.",6.015354,98.0,Released,Some friendships last forever... like it or not.,The Banger Sisters,5.5,62,10000000.0,38067218.0,2002-09-20
15301,en,"Four directors collaborated to remake four episodes of the popular television series 'The Twilight Zone' for this movie. The episodes are updated slightly and in color (the television show was in black-and-white), but very true to the originals, where eerie and disturbing situations gradually spin out of control. ""A Quality of Mercy"", ""Kick the Can"", ""It's a Good Life"", and ""Nightmare at 20,000 Feet"".",12.902975,101.0,Released,"You're travelling through another dimension. A dimension, not only of sight and sound, but of mind. A journey into a wondrous land whose boundaries are that of imagination. Next stop, the Twilight Zone!",Twilight Zone: The Movie,6.2,161,10000000.0,29450919.0,1983-06-24
10135,en,"The Double Deuce is the meanest, loudest and rowdiest bar south of the Mason-Dixon Line, and Dalton (Patrick Swayze) has been hired to clean it up. He might not look like much, but the Ph.D.-educated bouncer proves he's more than capable -- busting the heads of troublemakers and turning the roadhouse into a jumping hot-spot. But Dalton's romance with the gorgeous Dr. Clay (Kelly Lynch) puts him on the bad side of cutthroat local big shot Brad Wesley (Ben Gazzara).",6.216203,114.0,Released,"Dalton lives like a loner, fights like a professional. And loves like there's no tomorrow.",Road House,6.3,252,15000000.0,30050028.0,1989-05-19
26352,en,"A black detective becomes embroiled in a web of danger while searching for a fortune in missing drug money. During the course of his investigation, he encounters various old connections, ultimately confronting the criminal responsible for Shame's expulsion from the force. He must also deal with two women, Angela, a beautiful old flame, and Peaches, his energetic but annoying sidekick.",3.290639,100.0,Released,He's armed and dangerously funny.,A Low Down Dirty Shame,6.0,31,10000000.0,29392418.0,1994-11-23
20616,en,"Ben Cronin has it all: the admiration of his many friends, a terrific girlfriend, and he's on the fast-track to an athletic scholarship. Ben's rock-solid, promising future and romance are turned upside-down with the arrival of Madison Bell. Madison, the new girl in town, quickly sets her sights on the impressionable Ben. While their first few meetings are innocent enough, the obsessive and seductive Madison wants more ... much more.",4.844451,84.0,Released,His biggest fan just became his worst nightmare.,Swimfan,5.0,70,8500000.0,34411240.0,2002-09-06
9794,en,"When he hears that the new female employee digs ambitious men who are the store employee of the month, a slacker gets his act together but finds himself in competition with his rival, an ambitious co-worker.",9.559737,103.0,Released,"A slacker competes with a repeat winner for the ""Employee of the Month"" title at work",Employee of the Month,5.3,153,12000000.0,38368909.0,2006-10-06
15037,en,"It's graduation day at Huntington Hills High, and you know what that means - time to party. And not just any party, either. This one will be a night to remember, as the nerds become studs, the jocks are humiliated, and freshman crushes blossom into grown-up romance.",11.350382000000002,100.0,Released,Yesterday's history.  Tomorrow's the future.  Tonight's the party.,Can't Hardly Wait,6.1,122,10000000.0,25605015.0,1998-06-12
227,en,"When two poor greasers, Johnny, and Ponyboy are assaulted by a vicious gang, the socs, and Johnny kills one of the attackers, tension begins to mount between the two rival gangs, setting off a turbulent chain of events.",13.455373000000002,91.0,Released,They grew up on the outside of society. They weren't looking for a fight. They were looking to belong.,The Outsiders,6.9,291,10000000.0,33697647.0,1983-03-25
294272,en,"Pete is a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, forest ranger Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.",31.974359000000003,102.0,Released,Some secrets are too big to keep.,Pete's Dragon,6.2,679,65000000.0,143695338.0,2016-08-10
11336,en,"Johnny Smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. When he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact.",16.785120000000003,103.0,Released,"In his mind, he has the power to see the future. In his hands, he has the power to change it.",The Dead Zone,6.9,311,10000000.0,20766616.0,1983-10-21
283445,en,A young mother and her twin sons move into a rural house that's marked for death.,26.090495,97.0,Released,"Be careful, children at play.",Sinister 2,5.4,581,10000000.0,52882018.0,2015-08-19
88036,en,"Musical prodigy, Sparkle (Jordin Sparks) struggles to become a star while overcoming issues that are tearing her family apart. From an affluent Detroit area and daughter to a single mother (Whitney Houston), she tries to balance a new romance with music manager Stix (Derek Luke) while dealing with the unexpected challenges her new life will bring as she and her two sisters (Carmen Ejogo and Tika Sumpter) strive to become a dynamic singing group during the Motown-era.",2.698185,116.0,Released,Celebrate the legend.,Sparkle,5.8,36,14000000.0,24637469.0,2012-08-17
22824,en,"Since the 1960s, a disproportionate number of the population in and around Nome, Alaska, have gone missing. Despite FBI investigations, the disappearances remain a mystery. Dr. Abigail Tyler, a psychologist, may be on the verge of blowing the unsolved cases wide open when, during the course of treating her patients, she finds evidence of alien abductions.",22.888173000000002,98.0,Released,There are four kinds of alien encounters. The fourth kind is abduction.,The Fourth Kind,5.8,441,10000000.0,42333295.0,2009-11-06
9526,en,"A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court",5.025446,105.0,Released,Radio Like You've Never Seen It Before,A Prairie Home Companion,6.4,81,10000000.0,26716191.0,2006-06-09
11545,en,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",18.289303,93.0,Released,Love. Expulsion. Revolution.,Rushmore,7.5,676,9000000.0,17096053.0,1998-09-17
42684,en,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",26.268209000000002,100.0,Released,Don't look up,Skyline,4.7,507,10000000.0,66821036.0,2010-11-11
268238,en,As the Best Exotic Marigold Hotel has only a single remaining vacancy - posing a rooming predicament for two fresh arrivals - Sonny pursues his expansionist dream of opening a second hotel.,17.592299,122.0,Released,,The Second Best Exotic Marigold Hotel,6.3,272,10000000.0,85978266.0,2015-02-26
41823,en,"Opens with Bleek as a child learning to play the trumpet, his friends want him to come out and play but mother insists he finish his lessons. Bleek grows into adulthood and forms his own band - The Bleek Gilliam Quartet. The story of Bleek's and Shadow's friendly rivalry on stage which spills into their professional relationship and threatens to tear apart the quartet.",3.079862,129.0,Released,,Mo' Better Blues,6.3,47,10000000.0,16153593.0,1990-08-03
9362,en,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",32.579696999999996,96.0,Released,The monster movie that breaks new ground.,Tremors,6.6,864,11000000.0,48572000.0,1990-01-19
9902,en,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",33.555764,84.0,Released,It's the last one you'll ever take.,Wrong Turn,6.0,635,12600000.0,28650575.0,2003-05-30
14729,en,"The origins, exploits and the ultimate fate of the James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge.",2.959547,99.0,Released,"""All the world likes an outlaw. For some damn reason they remember 'em."" - Jesse James",The Long Riders,6.6,50,10000000.0,15795189.0,1980-05-12
9455,en,"Danny is a young cop partnered with Nick, a seasoned but ethically tainted veteran. As the two try to stop a gang war in Chinatown, Danny relies on Nick but grows increasingly uncomfortable with the way Nick gets things done.",4.068107,110.0,Released,You can't play by the rules if there aren't any.,The Corruptor,6.0,57,25000000.0,15156200.0,1999-03-12
103731,en,Two teenage boys encounter a fugitive and make a pact to help him escape from an island in the Mississippi.,17.663353,130.0,Released,,Mud,7.0,1068,10000000.0,21587700.0,2013-05-01
10090,en,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.,4.207456,84.0,Released,"In a time of crisis, America will call Reno 911!",Reno 911!: Miami,5.6,72,10000000.0,20342161.0,2007-02-23
164558,en,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road.",7.944457000000001,92.0,Released,A motion picture event.,One Direction: This Is Us,8.0,201,10000000.0,68541786.0,2013-08-28
19905,en,"Who is Don Ready? Salesman? Lover? Song Stylist? Semi-professional dolphin trainer? Ready is all of the above - except for a dolphin trainer. When he’s asked to help save an ailing local car dealership from bankruptcy, Ready and his ragtag crew descend on the town of Temecula like a pack of coyotes on a basket full of burgers.",3.352702,90.0,Released,,"The Goods: Live Hard, Sell Hard",5.4,58,10000000.0,15297318.0,2009-08-14
75900,en,"Sir Laurence Olivier is making a movie in London. Young Colin Clark, an eager film student, wants to be involved and he navigates himself a job on the set. When film star Marilyn Monroe arrives for the start of shooting, all of London is excited to see the blonde bombshell, while Olivier is struggling to meet her many demands and acting ineptness, and Colin is intrigued by her. Colin's intrigue is met when Marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress.",21.006078,99.0,Released,,My Week with Marilyn,6.6,406,6400000.0,35057696.0,2011-10-17
9515,en,"The life of Danny Wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a Mexican bar and meets a mysterious stranger, Julian, who's very likely a hit man. Their meeting sets off a chain of events that will change their lives forever, as Wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it.",5.647538,96.0,Released,A hitman and a salesman walk into a bar...,The Matador,6.2,136,10000000.0,17297244.0,2005-05-12
27322,en,"Darius Lovehall is a young black poet in Chicago who starts dating Nina Moseley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friend, talking about love and sex. Then Nina tests the strength of Darius' feelings and sets a chain of romantic complications into motion.",1.000178,104.0,Released,Get Together. Fall Apart. Start Over.,Love Jones,8.1,12,10000000.0,12554569.0,1997-03-14
328425,en,"A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin.",27.247013,108.0,Released,Not every gift is welcome.,The Gift,6.7,1049,5000000.0,58978653.0,2015-07-30
10050,en,"When Berke Landers, a popular high school basketball star, gets dumped by his life-long girlfriend, Allison, he soon begins to lose it. But with the help of his best friend Felix's sister Kelly, he follows his ex into the school's spring musical. Thus ensues a love triangle loosely based upon Shakespeare's ""A Midsummer Night's Dream"", where Berke is only to find himself getting over Allison and beginning to fall for Kelly.",11.592129,87.0,Released,"Young, Free And Single. Again.",Get Over It,5.5,75,10000000.0,19860259.0,2001-03-08
1542,en,Three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money.,18.366362,89.0,Released,Work sucks.,Office Space,7.4,1050,10000000.0,12827813.0,1999-02-19
10490,en,"In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps; explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town, the police are pretty relaxed about it all. Despite everything, main rival (but sweet) Amber Atkins won't give up without a fight.",6.736274000000001,98.0,Released,The battle between the good and the bad is bound to get ugly.,Drop Dead Gorgeous,6.4,86,10000000.0,10571408.0,1999-07-23
87093,en,"The story of the awakening of the painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",28.570173999999998,105.0,Released,She created it. He sold it. And they bought it.,Big Eyes,6.8,1196,10000000.0,28883511.0,2014-12-24
10029,en,"Kyle Fisher has one last night to celebrate life as a single man before marrying Laura, so he sets out to Vegas with four of his best buddies. But a drug and alcohol filled night on the town with a stripper who goes all the way, turns into a cold night in the desert with shovels when the stripper goes all the way into a body bag after dying in their bathroom. And that's just the first of the bodies to pile up before Kyle can walk down the aisle...",5.671691,100.0,Released,They've been bad. Very bad.,Very Bad Things,6.2,179,30000000.0,9898412.0,1998-09-11
11507,en,"After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.",9.525625999999999,114.0,Released,You can't believe everything you see.,Body Double,6.4,137,10000000.0,8801940.0,1984-10-25
37931,en,"Ex-special operative MacGruber (Forte) is called back into action to take down his archenemy, Dieter Von Cunth (Kilmer), who's in possession of a nuclear warhead and bent on destroying Washington, DC.",14.038511999999999,90.0,Released,He's the ultimate tool.,MacGruber,5.1,179,10000000.0,6110000.0,2010-05-21
87818,en,"The film is composed of multiple comedy shorts presented through an overarching segment titled ""The Pitch"", in which Charlie Wessler, a mad screenwriter, is attempting to pitch a script to film executive Griffin Schraeder. After revealing several of the stories in his script, Wessler becomes agitated when Schraeder dismisses his outrageous ideas, and he pulls a gun on him and forces him to listen to multiple other stories before making Schraeder consult his manager, Bob Mone, to purchase the film.",35.350303000000004,90.0,Released,The biggest cast ever assembled for the most outrageous comedy ever made.,Movie 43,4.4,797,6000000.0,32438988.0,2013-01-01
13160,en,"After his fiancée, Kate, dies in an accident on their wedding day, veterinarian Henry grows depressed. To help him move on, his sister has him visit psychic Ashley and gives her Kate's diary. Ashley uses the journal's details to convincingly deliver the fake message that Kate wants Henry to move on. However, Kate's ghost is watching over Ashley and Henry. Furious when they fall for each other, she vows to sabotage their relationship.",12.067921,95.0,Released,She's passed on... But she's not moving on.,Over Her Dead Body,5.3,145,10000000.0,21596074.0,2008-02-01
88005,en,"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.",30.863082000000002,101.0,Released,Nice knowing you.,Seeking a Friend for the End of the World,6.3,700,10000000.0,9636289.0,2012-06-22
52067,en,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,10.254807000000001,87.0,Released,Today is the first day... of the rest of his weekend.,Cedar Rapids,5.9,135,10000000.0,7862131.0,2011-02-11
73,en,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",73.56723199999999,119.0,Released,Some Legacies Must End.,American History X,8.2,3016,20000000.0,23875127.0,1998-10-30
134597,en,"Arkin escapes with his life from the vicious grips of ""The Collector"" during an entrapment party where he adds beautiful Elena to his ""Collection."" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena.",16.361743,94.0,Released,Every great collector has a vision.,The Collection,5.9,289,10000000.0,8890094.0,2012-09-21
24034,en,"Spot (Lane) is a dog who can talk and read. Posing as a human, he sneaks into school with his master Leonard (Flemming). Educational adventures ensue",1.374409,74.0,Released,A musical tail about one dog's dream of becoming a boy,Teacher's Pet,5.5,2,10000000.0,6491969.0,2004-01-16
14283,en,"Spans 300 years in the life of one famed musical instrument that winds up in present-day Montreal on the auction block. Crafted by the Italian master Bussotti (Cecchi) in 1681, the red violin derives its unusual color from the human blood mixed into the finish. With this legacy, the violin travels to Austria, England, China, and Canada, leaving both beauty and tragedy in its wake.",6.18869,131.0,Released,,The Red Violin,7.3,99,18000000.0,9495408.0,1998-09-10
404,en,"""The Straight Story"" chronicles a trip made by 73-year-old Alvin Straight from Laurens, Iowa, to Mt. Zion, Wisconsin, in 1994 while riding a lawn mower. The man undertook his strange journey to mend his relationship with his ill, estranged, 75-year-old brother Lyle.",15.280261,112.0,Released,,The Straight Story,7.7,306,10000000.0,6197866.0,1999-10-15
209403,en,"A misanthropic man sets out to exact revenge on his estranged father, by finding a loophole and attempting to win the National Spelling Bee as an adult. Figuring it would destroy his father, and everything he's worked so hard for as head of the Spelling Bee Championship Organization, Guy Trilby (Jason Bateman) eventually discovers winning isn't necessary for revenge, and that friendship is a blessing not a curse.",14.105392000000002,88.0,Released,The end justifies the means,Bad Words,6.4,334,9500000.0,7800000.0,2013-09-06
7942,en,"Five years after jilting his pregnant fiancée on their wedding day, out-of-shape Dennis decides to run a marathon to win her back.",14.905357,100.0,Released,Love. Commitment. Responsibility. There's nothing he won't run away from.,"Run, Fatboy, Run",6.2,238,10000000.0,33000000.0,2007-09-06
73247,en,Heartbeeps stars Andy Kaufman and Bernadette Peters as domestic robots who fall in love and run off together.,0.5180560000000001,79.0,Released,Meet a modern nuclear family unlike any other.,Heartbeeps,3.8,6,10000000.0,2154696.0,1981-12-18
253331,en,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",12.172131,121.0,Released,There's more to family than what you see.,Black or White,6.5,115,9000000.0,21571189.0,2014-09-06
9952,en,A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,17.078656,126.0,Released,A true story of survival... declassified.,Rescue Dawn,6.9,336,10000000.0,7177143.0,2006-09-09
256924,en,An ageing rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.,16.318607999999998,107.0,Released,A letter from John Lennon changed his life,Danny Collins,6.6,183,10000000.0,10835752.0,2015-03-19
82532,en,"Dispatched from his basement room on an errand for his mother, slacker Jeff might discover his destiny (finally) when he spends the day with his brother as he tracks his possibly adulterous wife.",10.409155,83.0,Released,The first step to finding your destiny is leaving your mother's basement.,"Jeff, Who Lives at Home",6.1,217,10000000.0,4417580.0,2011-09-13
2088,en,A corrupt cop gets in over his head when he tries to assassinate a beautiful Russian hit-woman.,4.850402,100.0,Released,The story of a cop who wanted it bad and got it worse.,Romeo Is Bleeding,5.7,36,11500000.0,3275585.0,1993-09-13
10388,en,"The Limey follows Wilson (Terence Stamp), a tough English ex-con who travels to Los Angeles to avenge his daughter's death. Upon arrival, Wilson goes to task battling Valentine (Peter Fonda) and an army of L.A.'s toughest criminals, hoping to find clues and piece together what happened. After surviving a near-death beating, getting thrown from a building and being chased down a dangerous mountain road, the Englishman decides to dole out some bodily harm of his own.",8.902102000000001,89.0,Released,Vengeance knows no boundaries.,The Limey,6.6,105,10000000.0,3193102.0,1999-05-15
1640,en,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",28.223163,112.0,Released,You think you know who you are. You have no idea.,Crash,7.2,1149,6500000.0,98410061.0,2004-01-13
25520,en,A woman risks losing her chance of happiness with the only man she has ever loved.,3.007816,140.0,Released,When a woman has the beauty men admire and women envy...it is wise to tread carefully.,The House of Mirth,6.4,25,10000000.0,5164404.0,2000-09-23
67911,en,A kid from the Midwest moves out to Hollywood in order to follow in his parents footsteps -- and become a porn star.,3.919057,97.0,Released,There Are No Small Actors. Just Small Parts.,Bucky Larson: Born to Be a Star,4.4,51,10000000.0,2529395.0,2011-09-09
329440,en,"Set in the Aokigahara Forest, a real-life place in Japan where people go to end their lives. Against this backdrop, a young American woman comes in search of her twin sister, who has mysteriously disappeared.",19.865989000000003,95.0,Released,Everyone comes here looking for a way out,The Forest,4.8,448,10000000.0,40055439.0,2016-01-07
47890,en,"Egyptologist Erica Baron finds more than she bargained for during her long-planned trip to The Land of the Pharoahs - murder, theft, betrayal, love, and a mummy's curse!",0.310513,118.0,Released,Someone is hunting tourists out of season.,Sphinx,6.0,2,14000000.0,439564.0,1981-02-11
252512,en,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.,19.263476999999998,97.0,Released,Life Never Gets Old.,While We're Young,5.8,383,10000000.0,7587485.0,2015-04-03
55720,en,A gardener in East L.A. struggles to keep his son away from gangs and immigration agents while traveling across town to perform landscaping work for the city's wealthy landowners.,4.123533,98.0,Released,Every father wants more for his son.,A Better Life,7.0,54,10000000.0,1759252.0,2011-06-24
29076,en,"Legendary undercover DEA agent Charlie Mayough has suddenly lost his nerves of steel. On the verge of a career-induced mental breakdown, and in complete fear of trigger-happy Mafia leader Fulvio Nesstra, Charlie seeks psychiatric help and finds himself relying on the support of an unstable therapy group and nurse Judy just to get through his work.",3.988432,101.0,Released,The Agency's best has a bad case of nerves.,Gun Shy,5.4,24,10000000.0,1631839.0,2000-02-04
68812,en,"The true story of Richard Kuklinski, the notorious contract killer and family man.",19.494703,105.0,Released,Loving husband. Devoted father. Ruthless killer.,The Iceman,6.4,365,20000000.0,1969193.0,2012-09-01
14195,en,An insane independent film director and his renegade group of teenage film makers kidnap an A-list Hollywood actress and force her to star in their underground film.,4.1760660000000005,87.0,Released,Demented Forever!,Cecil B. Demented,6.2,51,10000000.0,1953882.0,2000-05-17
73567,en,A cop (Matthew McConaughey) who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer (Emile Hirsch) in exchange for a tumble with the young man's virginal sister (Juno Temple).,16.436177999999998,102.0,Released,A Totally Deep-Fried Texas Redneck Trailer Park Murder Story.,Killer Joe,6.5,425,10000000.0,3665069.0,2011-09-10
41479,en,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.",14.979375,96.0,Released,"They're not just living the American dream, they're selling it.",The Joneses,6.1,210,10000000.0,7022728.0,2009-09-13
1989,en,"Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls.",10.733761,111.0,Released,How do you say goodbye to someone you can't imagine living without?,My Blueberry Nights,6.0,190,10000000.0,21786738.0,2007-05-16
12779,en,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue.",4.570043,89.0,Released,A snooty socialite is stranded on a Mediterranean island with a communist sailor.,Swept Away,4.8,50,10000000.0,598645.0,2002-10-11
13191,en,"War Inc. is set in the future, when the fictional desert country of Turaqistan is torn by a riot after a private corporation, Tamerlane, owned by the former Vice President of the United States, has taken over the whole country. Brand Hauser, a hit man who suppresses his emotions by gobbling down hot sauce, is hired by the corporation's head to kill the CEO of their competitors.",6.265658999999999,106.0,Released,When it comes to war... America means business,"War, Inc.",5.6,86,5000000.0,1296184.0,2008-04-28
11770,cn,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,17.54768,113.0,Released,Get ready to kick some grass!,Shaolin Soccer,6.6,491,0.0,42776760.0,2001-07-12
12703,en,"Bud Clay races motorcycles in the 250cc Formula II class of road racing. After a race in New Hampshire, he has five days to get to his next race in California. During his road trip, he is haunted by memories of the last time he saw Daisy, his true love.",3.4121620000000004,93.0,Released,"I'm not going to be okay, Bud.",The Brown Bunny,5.5,62,10000000.0,630427.0,2004-08-27
101173,en,"Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus is at odds with the masses and unpopular with certain colleagues. When a riot results in his expulsion from Rome, Coriolanus seeks out his sworn enemy, Tullus Aufidius. Together, the pair vow to destroy the great city.",7.554799000000001,123.0,Released,Nature teaches beasts to know their friends.,Coriolanus,5.9,131,7700000.0,1072602.0,2011-02-14
25350,en,"Matt Travis is good-looking, popular, and his school's best competitive swimmer, so everyone is shocked when he inexplicably commits suicide. As the following year unfolds, each member of his family struggles to recover from the tragedy with mixed results.",2.85283,111.0,Released,People are never who they seem to be.,Imaginary Heroes,6.3,29,10000000.0,290875.0,2004-09-14
20178,en,"Robin Williams stars as Lance Clayton, a man who has learned to settle. He dreamed of being a rich and famous writer, but has only managed to make it as a high school poetry teacher. His only son Kyle (Daryl Sabara) is an insufferable jackass who won’t give his father the time of day. He is dating Claire (Alexie Gilmore), the school’s adorable art teacher, but she doesn’t want to get serious --",9.805551,99.0,Released,Lance Clayton is about to get everything he deserves.,World's Greatest Dad,6.5,177,10000000.0,295750.0,2009-08-20
18191,en,"Seemingly mild-mannered businessman Edmond Burke visits a fortuneteller and hears a remark that spurs him to leave his wife abruptly and seek what is missing from his life. Encounters with strangers and unsavory people weaken the barriers encompassing his long-suppressed rage, until Edmond explodes in violence.",2.803642,82.0,Released,Every fear hides a wish.,Edmond,6.0,50,10000000.0,241719.0,2005-08-31
31007,en,"Years after their teenage daughter’s death, Lois and Doug Riley, an upstanding Indiana couple, are frozen by estranging grief. Doug escapes to New Orleans on a business trip. Compelled by urgencies he doesn’t understand, he insinuates himself into the life of an underage hooker, becoming her platonic guardian.",6.085879,110.0,Released,,Welcome to the Rileys,6.4,139,10000000.0,355919.0,2010-10-29
11546,en,"The Russians need help in dealing with the Mafia and so they seek help with the veterans of the Police Academy. They head off to Moscow, in order to find evidence against Konstantin Konali, who marketed a computer game that everyone in the world is playing.",11.946898,83.0,Released,"Just when we thought the Cold War was over, leave it to these guys to heat it up again.",Police Academy: Mission to Moscow,4.1,178,0.0,126247.0,1994-06-09
184374,es,"On May 5th, 1862, a few thousand Mexican soldiers put their lives on the line against the world's largest and most powerful army in one legendary battle for freedom and for Mexico.",0.072085,125.0,Released,,Cinco de Mayo: La Batalla,5.8,14,10000000.0,0.0,2013-05-03
268171,en,"Aged, embittered widower, Fred learns to enjoy life thanks to his elderly yet vibrant neighbor, Elsa. Upon learning Elsa is terminally ill, Fred takes her to the Fontana di Trevi in Rome in order to reenact her favorite scene from ‘La Dolce Vita’.",2.849895,104.0,Released,It's never too late.,Elsa & Fred,6.2,31,10000000.0,109144.0,2014-03-07
78149,en,"Filmmaker Alan Smithee finds himself the unwilling puppet of a potentially bad, big budget action film which he proceeds to steal the reels and leave the cast and crew in a frenzy.",0.666218,86.0,Released,,"An Alan Smithee Film: Burn, Hollywood, Burn",3.0,9,10000000.0,45779.0,1998-02-20
39037,en,"Ambitious young Manhattanite and urban conservationist Beth (Bledel) wants it all: a good job, good friends, and a good guy to share the city with. Of course that last one is often the trickiest of all. Beth falls hard for Tommy (Porter), a sexy, young Wall Street hot-shot. But just as everything seems to be falling into place, complications arise in the form of Tommy's sensitive and handsome co-worker Daniel (Greenberg). Beth soon learns that the game of love in the big city is a lot like Wall Street -- high risk, high reward and everybody has an angle.",2.631688,90.0,Released,,The Good Guy,5.4,59,10000000.0,106466.0,2009-04-25
39055,en,"Cale Bryant is determined to win a coveted spot on the Grand National motocross racing team. With the support of his loving mother, precocious little sister and new girlfriend, Cale proves against all odds that he has the heart, the willpower and the courage never to give up on his dream.",0.122874,94.0,Released,It's Time To Soar.,Free Style,5.8,4,10000000.0,721108.0,2008-12-24
